    .4000E+01    .1431E+02    .3409E-03    .7346E+02    .6986E+02    .7608E-02
    .4042E+01    .1446E+02    .2550E-03    .7409E+02    .7040E+02    .5874E-02
    .4083E+01    .1460E+02    .1849E-03    .7455E+02    .7081E+02    .4034E-02
    .4125E+01    .1475E+02    .1290E-03    .7481E+02    .7107E+02    .2115E-02
    .4167E+01    .1490E+02    .8590E-04    .7489E+02    .7117E+02    .1530E-03
    .4208E+01    .1505E+02    .5381E-04    .7476E+02    .7110E+02   -.1823E-02
    .4250E+01    .1520E+02    .3108E-04    .7443E+02    .7086E+02   -.3772E-02
    .4292E+01    .1535E+02    .1601E-04    .7390E+02    .7047E+02   -.5664E-02
    .4333E+01    .1550E+02    .6931E-05    .7318E+02    .6993E+02   -.7454E-02
    .4375E+01    .1565E+02    .2230E-05    .7227E+02    .6926E+02   -.9113E-02
    .4417E+01    .1580E+02    .3818E-06    .7119E+02    .6847E+02   -.1060E-01
    .4458E+01    .1595E+02    .5616E-08    .6995E+02    .6757E+02   -.1188E-01
    .4500E+01    .1609E+02    .0000E+00    .6857E+02    .6658E+02   -.1292E-01
    .4542E+01    .1624E+02    .0000E+00    .6707E+02    .6550E+02   -.1373E-01
    .4583E+01    .1639E+02    .0000E+00    .6549E+02    .6437E+02   -.1433E-01
    .4625E+01    .1654E+02    .0000E+00    .6383E+02    .6320E+02   -.1469E-01
    .4667E+01    .1669E+02    .0000E+00    .6214E+02    .6202E+02   -.1482E-01
    .4708E+01    .1684E+02    .0000E+00    .6044E+02    .6085E+02   -.1470E-01
    .4750E+01    .1699E+02    .0000E+00    .5876E+02    .5972E+02   -.1434E-01
    .4792E+01    .1714E+02    .0000E+00    .5713E+02    .5862E+02   -.1374E-01
    .4833E+01    .1729E+02    .0000E+00    .5558E+02    .5757E+02   -.1291E-01
    .4875E+01    .1744E+02    .0000E+00    .5415E+02    .5658E+02   -.1186E-01
    .4917E+01    .1758E+02    .0000E+00    .5287E+02    .5568E+02   -.1061E-01
    .4958E+01    .1773E+02    .0000E+00    .5177E+02    .5488E+02   -.9176E-02
    .5000E+01    .1788E+02    .0000E+00    .5087E+02    .5419E+02   -.7585E-02
    .5042E+01    .1803E+02    .0000E+00    .5017E+02    .5364E+02   -.5856E-02
    .5083E+01    .1818E+02    .0000E+00    .4966E+02    .5322E+02   -.4023E-02
    .5125E+01    .1833E+02    .0000E+00    .4934E+02    .5296E+02   -.2109E-02
    .5167E+01    .1848E+02    .0000E+00    .4923E+02    .5286E+02   -.1526E-03
    .5208E+01    .1863E+02    .0000E+00    .4933E+02    .5292E+02    .1818E-02
    .5250E+01    .1878E+02    .0000E+00    .4964E+02    .5316E+02    .3761E-02
    .5292E+01    .1893E+02    .0000E+00    .5015E+02    .5356E+02    .5647E-02
    .5333E+01    .1907E+02    .0000E+00    .5086E+02    .5409E+02    .7431E-02
    .5375E+01    .1922E+02    .0000E+00    .5177E+02    .5476E+02    .9085E-02
    .5417E+01    .1937E+02    .0000E+00    .5284E+02    .5555E+02    .1056E-01
    .5458E+01    .1952E+02    .0000E+00    .5408E+02    .5645E+02    .1184E-01
    .5500E+01    .1967E+02    .0000E+00    .5545E+02    .5744E+02    .1287E-01
    .5542E+01    .1982E+02    .0000E+00    .5694E+02    .5851E+02    .1369E-01
    .5583E+01    .1997E+02    .0000E+00    .5852E+02    .5964E+02    .1428E-01
    .5625E+01    .2012E+02    .0000E+00    .6017E+02    .6080E+02    .1464E-01
    .5667E+01    .2027E+02    .0000E+00    .6186E+02    .6198E+02    .1477E-01
    .5708E+01    .2042E+02    .0000E+00    .6356E+02    .6314E+02    .1465E-01
    .5750E+01    .2057E+02    .0000E+00    .6523E+02    .6427E+02    .1429E-01
    .5792E+01    .2071E+02    .0000E+00    .6686E+02    .6537E+02    .1369E-01
    .5833E+01    .2086E+02    .0000E+00    .6840E+02    .6642E+02    .1287E-01
    .5875E+01    .2101E+02    .0000E+00    .6982E+02    .6740E+02    .1182E-01
    .5917E+01    .2116E+02    .0000E+00    .7110E+02    .6830E+02    .1058E-01
    .5958E+01    .2131E+02    .0000E+00    .7220E+02    .6910E+02    .9148E-02
    .6000E+01    .2146E+02    .0000E+00    .7309E+02    .6978E+02    .7562E-02
    .6042E+01    .2161E+02    .0000E+00    .7379E+02    .7034E+02    .5839E-02
    .6083E+01    .2176E+02    .0000E+00    .7430E+02    .7075E+02    .4011E-02
    .6125E+01    .2191E+02    .0000E+00    .7462E+02    .7101E+02    .2103E-02
    .6167E+01    .2206E+02    .0000E+00    .7473E+02    .7111E+02    .1522E-03
    .6208E+01    .2220E+02    .0000E+00    .7463E+02    .7105E+02   -.1813E-02
    .6250E+01    .2235E+02    .0000E+00    .7432E+02    .7081E+02   -.3750E-02
    .6292E+01    .2250E+02    .0000E+00    .7381E+02    .7042E+02   -.5630E-02
    .6333E+01    .2265E+02    .0000E+00    .7310E+02    .6988E+02   -.7409E-02
    .6375E+01    .2280E+02    .0000E+00    .7220E+02    .6922E+02   -.9057E-02
    .6417E+01    .2295E+02    .0000E+00    .7113E+02    .6843E+02   -.1053E-01
    .6458E+01    .2310E+02    .0000E+00    .6990E+02    .6753E+02   -.1180E-01
    .6500E+01    .2325E+02    .0000E+00    .6853E+02    .6654E+02   -.1283E-01
    .6542E+01    .2340E+02    .0000E+00    .6704E+02    .6548E+02   -.1364E-01
    .6583E+01    .2355E+02    .0000E+00    .6547E+02    .6436E+02   -.1423E-01
    .6625E+01    .2369E+02    .0000E+00    .6382E+02    .6320E+02   -.1459E-01
    .6667E+01    .2384E+02    .0000E+00    .6214E+02    .6202E+02   -.1472E-01
    .6708E+01    .2399E+02    .0000E+00    .6044E+02    .6086E+02   -.1460E-01
    .6750E+01    .2414E+02    .0000E+00    .5877E+02    .5973E+02   -.1424E-01
    .6792E+01    .2429E+02    .0000E+00    .5715E+02    .5864E+02   -.1365E-01
    .6833E+01    .2444E+02    .0000E+00    .5562E+02    .5760E+02   -.1283E-01
    .6875E+01    .2459E+02    .0000E+00    .5420E+02    .5662E+02   -.1178E-01
    .6917E+01    .2474E+02    .0000E+00    .5293E+02    .5572E+02   -.1054E-01
    .6958E+01    .2489E+02    .0000E+00    .5183E+02    .5493E+02   -.9120E-02
    .7000E+01    .2504E+02    .0000E+00    .5095E+02    .5425E+02   -.7539E-02
    .7042E+01    .2518E+02    .0000E+00    .5025E+02    .5369E+02   -.5821E-02
    .7083E+01    .2533E+02    .0000E+00    .4974E+02    .5328E+02   -.3999E-02
    .7125E+01    .2548E+02    .0000E+00    .4943E+02    .5302E+02   -.2097E-02
    .7167E+01    .2563E+02    .0000E+00    .4932E+02    .5292E+02   -.1518E-03
    .7208E+01    .2578E+02    .0000E+00    .4941E+02    .5298E+02    .1807E-02
    .7250E+01    .2593E+02    .0000E+00    .4972E+02    .5322E+02    .3739E-02
    .7292E+01    .2608E+02    .0000E+00    .5023E+02    .5361E+02    .5613E-02
    .7333E+01    .2623E+02    .0000E+00    .5094E+02    .5414E+02    .7386E-02
    .7375E+01    .2638E+02    .0000E+00    .5183E+02    .5481E+02    .9029E-02
    .7417E+01    .2653E+02    .0000E+00    .5290E+02    .5559E+02    .1050E-01
    .7458E+01    .2667E+02    .0000E+00    .5413E+02    .5649E+02    .1177E-01
    .7500E+01    .2682E+02    .0000E+00    .5549E+02    .5747E+02    .1279E-01
    .7542E+01    .2697E+02    .0000E+00    .5697E+02    .5853E+02    .1359E-01
    .7583E+01    .2712E+02    .0000E+00    .5854E+02    .5965E+02    .1418E-01
    .7625E+01    .2727E+02    .0000E+00    .6018E+02    .6081E+02    .1454E-01
    .7667E+01    .2742E+02    .0000E+00    .6186E+02    .6198E+02    .1467E-01
    .7708E+01    .2757E+02    .0000E+00    .6355E+02    .6314E+02    .1455E-01
    .7750E+01    .2772E+02    .0000E+00    .6522E+02    .6426E+02    .1419E-01
    .7792E+01    .2787E+02    .0000E+00    .6683E+02    .6535E+02    .1360E-01
    .7833E+01    .2802E+02    .0000E+00    .6836E+02    .6639E+02    .1278E-01
    .7875E+01    .2817E+02    .0000E+00    .6977E+02    .6736E+02    .1175E-01
    .7917E+01    .2831E+02    .0000E+00    .7104E+02    .6825E+02    .1051E-01
    .7958E+01    .2846E+02    .0000E+00    .7213E+02    .6905E+02    .9092E-02
    .8000E+01    .2861E+02    .0000E+00    .7302E+02    .6973E+02    .7516E-02
    .8042E+01    .2876E+02    .0000E+00    .7371E+02    .7028E+02    .5804E-02
    .8083E+01    .2891E+02    .0000E+00    .7422E+02    .7069E+02    .3988E-02
    .8125E+01    .2906E+02    .0000E+00    .7453E+02    .7095E+02    .2091E-02
    .8167E+01    .2921E+02    .0000E+00    .7464E+02    .7106E+02    .1514E-03
    .8208E+01    .2936E+02    .0000E+00    .7454E+02    .7099E+02   -.1802E-02
    .8250E+01    .2951E+02    .0000E+00    .7424E+02    .7075E+02   -.3728E-02
    .8292E+01    .2966E+02    .0000E+00    .7373E+02    .7036E+02   -.5597E-02
    .8333E+01    .2980E+02    .0000E+00    .7303E+02    .6983E+02   -.7364E-02
    .8375E+01    .2995E+02    .0000E+00    .7213E+02    .6917E+02   -.9001E-02
    .8417E+01    .3010E+02    .0000E+00    .7107E+02    .6839E+02   -.1047E-01
    .8458E+01    .3025E+02    .0000E+00    .6985E+02    .6749E+02   -.1173E-01
    .8500E+01    .3040E+02    .0000E+00    .6849E+02    .6651E+02   -.1275E-01
    .8542E+01    .3055E+02    .0000E+00    .6701E+02    .6545E+02   -.1355E-01
    .8583E+01    .3070E+02    .0000E+00    .6545E+02    .6434E+02   -.1414E-01
    .8625E+01    .3085E+02    .0000E+00    .6381E+02    .6319E+02   -.1449E-01
    .8667E+01    .3100E+02    .0000E+00    .6214E+02    .6202E+02   -.1462E-01
    .8708E+01    .3115E+02    .0000E+00    .6045E+02    .6087E+02   -.1450E-01
    .8750E+01    .3129E+02    .0000E+00    .5879E+02    .5975E+02   -.1415E-01
    .8792E+01    .3144E+02    .0000E+00    .5718E+02    .5867E+02   -.1356E-01
    .8833E+01    .3159E+02    .0000E+00    .5566E+02    .5763E+02   -.1274E-01
    .8875E+01    .3174E+02    .0000E+00    .5425E+02    .5666E+02   -.1171E-01
    .8917E+01    .3189E+02    .0000E+00    .5299E+02    .5577E+02   -.1048E-01
    .8958E+01    .3204E+02    .0000E+00    .5190E+02    .5497E+02   -.9064E-02
    .9000E+01    .3219E+02    .0000E+00    .5102E+02    .5430E+02   -.7494E-02
    .9042E+01    .3234E+02    .0000E+00    .5033E+02    .5374E+02   -.5787E-02
    .9083E+01    .3249E+02    .0000E+00    .4982E+02    .5333E+02   -.3976E-02
    .9125E+01    .3264E+02    .0000E+00    .4951E+02    .5307E+02   -.2085E-02
    .9167E+01    .3278E+02    .0000E+00    .4940E+02    .5297E+02   -.1510E-03
    .9208E+01    .3293E+02    .0000E+00    .4950E+02    .5304E+02    .1797E-02
    .9250E+01    .3308E+02    .0000E+00    .4980E+02    .5327E+02    .3717E-02
    .9292E+01    .3323E+02    .0000E+00    .5031E+02    .5366E+02    .5580E-02
    .9333E+01    .3338E+02    .0000E+00    .5101E+02    .5419E+02    .7342E-02
    .9375E+01    .3353E+02    .0000E+00    .5190E+02    .5485E+02    .8974E-02
    .9417E+01    .3368E+02    .0000E+00    .5296E+02    .5563E+02    .1043E-01
    .9458E+01    .3383E+02    .0000E+00    .5418E+02    .5652E+02    .1169E-01
    .9500E+01    .3398E+02    .0000E+00    .5553E+02    .5750E+02    .1271E-01
    .9542E+01    .3413E+02    .0000E+00    .5700E+02    .5856E+02    .1350E-01
    .9583E+01    .3427E+02    .0000E+00    .5856E+02    .5967E+02    .1409E-01
    .9625E+01    .3442E+02    .0000E+00    .6020E+02    .6082E+02    .1444E-01
    .9667E+01    .3457E+02    .0000E+00    .6186E+02    .6198E+02    .1457E-01
    .9708E+01    .3472E+02    .0000E+00    .6354E+02    .6313E+02    .1445E-01
    .9750E+01    .3487E+02    .0000E+00    .6520E+02    .6424E+02    .1410E-01
    .9792E+01    .3502E+02    .0000E+00    .6680E+02    .6532E+02    .1351E-01
    .9833E+01    .3517E+02    .0000E+00    .6832E+02    .6635E+02    .1270E-01
    .9875E+01    .3532E+02    .0000E+00    .6973E+02    .6732E+02    .1167E-01
    .9917E+01    .3547E+02    .0000E+00    .7098E+02    .6821E+02    .1045E-01
    .9958E+01    .3562E+02    .0000E+00    .7207E+02    .6900E+02    .9037E-02
    .1000E+02    .3577E+02    .0000E+00    .7295E+02    .6968E+02    .7472E-02
    .1004E+02    .3591E+02    .0000E+00    .7363E+02    .7023E+02    .5770E-02
    .1008E+02    .3606E+02    .0000E+00    .7414E+02    .7064E+02    .3965E-02
    .1012E+02    .3621E+02    .0000E+00    .7445E+02    .7090E+02    .2079E-02
    .1017E+02    .3636E+02    .0000E+00    .7456E+02    .7100E+02    .1506E-03
    .1021E+02    .3651E+02    .0000E+00    .7446E+02    .7093E+02   -.1792E-02
    .1025E+02    .3666E+02    .0000E+00    .7416E+02    .7070E+02   -.3706E-02
    .1029E+02    .3681E+02    .0000E+00    .7365E+02    .7031E+02   -.5564E-02
    .1033E+02    .3696E+02    .0000E+00    .7296E+02    .6978E+02   -.7320E-02
    .1037E+02    .3711E+02    .0000E+00    .7207E+02    .6912E+02   -.8947E-02
    .1042E+02    .3726E+02    .0000E+00    .7101E+02    .6834E+02   -.1040E-01
    .1046E+02    .3740E+02    .0000E+00    .6980E+02    .6746E+02   -.1165E-01
    .1050E+02    .3755E+02    .0000E+00    .6845E+02    .6648E+02   -.1267E-01
    .1054E+02    .3770E+02    .0000E+00    .6698E+02    .6543E+02   -.1346E-01
    .1058E+02    .3785E+02    .0000E+00    .6543E+02    .6432E+02   -.1404E-01
    .1062E+02    .3800E+02    .0000E+00    .6380E+02    .6318E+02   -.1440E-01
    .1067E+02    .3815E+02    .0000E+00    .6214E+02    .6202E+02   -.1452E-01
    .1071E+02    .3830E+02    .0000E+00    .6046E+02    .6088E+02   -.1440E-01
    .1075E+02    .3845E+02    .0000E+00    .5881E+02    .5977E+02   -.1405E-01
    .1079E+02    .3860E+02    .0000E+00    .5721E+02    .5869E+02   -.1347E-01
    .1083E+02    .3875E+02    .0000E+00    .5570E+02    .5766E+02   -.1266E-01
    .1087E+02    .3889E+02    .0000E+00    .5430E+02    .5669E+02   -.1163E-01
    .1092E+02    .3904E+02    .0000E+00    .5304E+02    .5581E+02   -.1041E-01
    .1096E+02    .3919E+02    .0000E+00    .5196E+02    .5502E+02   -.9009E-02
    .1100E+02    .3934E+02    .0000E+00    .5109E+02    .5435E+02   -.7449E-02
    .1104E+02    .3949E+02    .0000E+00    .5040E+02    .5380E+02   -.5753E-02
    .1108E+02    .3964E+02    .0000E+00    .4990E+02    .5339E+02   -.3953E-02
    .1112E+02    .3979E+02    .0000E+00    .4959E+02    .5313E+02   -.2073E-02
    .1117E+02    .3994E+02    .0000E+00    .4949E+02    .5303E+02   -.1502E-03
    .1121E+02    .4009E+02    .0000E+00    .4958E+02    .5309E+02    .1787E-02
    .1125E+02    .4024E+02    .0000E+00    .4988E+02    .5333E+02    .3696E-02
    .1129E+02    .4038E+02    .0000E+00    .5038E+02    .5372E+02    .5547E-02
    .1133E+02    .4053E+02    .0000E+00    .5108E+02    .5424E+02    .7298E-02
    .1137E+02    .4068E+02    .0000E+00    .5196E+02    .5490E+02    .8919E-02
    .1142E+02    .4083E+02    .0000E+00    .5301E+02    .5568E+02    .1037E-01
    .1146E+02    .4098E+02    .0000E+00    .5422E+02    .5656E+02    .1162E-01
    .1150E+02    .4113E+02    .0000E+00    .5557E+02    .5753E+02    .1263E-01
    .1154E+02    .4128E+02    .0000E+00    .5703E+02    .5858E+02    .1342E-01
    .1158E+02    .4143E+02    .0000E+00    .5858E+02    .5969E+02    .1399E-01
    .1162E+02    .4158E+02    .0000E+00    .6021E+02    .6083E+02    .1435E-01
    .1167E+02    .4173E+02    .0000E+00    .6186E+02    .6198E+02    .1447E-01
    .1171E+02    .4188E+02    .0000E+00    .6353E+02    .6312E+02    .1436E-01
    .1175E+02    .4202E+02    .0000E+00    .6518E+02    .6423E+02    .1401E-01
    .1179E+02    .4217E+02    .0000E+00    .6677E+02    .6530E+02    .1342E-01
    .1183E+02    .4232E+02    .0000E+00    .6828E+02    .6632E+02    .1262E-01
    .1187E+02    .4247E+02    .0000E+00    .6968E+02    .6729E+02    .1160E-01
    .1192E+02    .4262E+02    .0000E+00    .7093E+02    .6817E+02    .1038E-01
    .1196E+02    .4277E+02    .0000E+00    .7200E+02    .6896E+02    .8982E-02
    .1200E+02    .4292E+02    .0000E+00    .7288E+02    .6963E+02    .7427E-02
    .1204E+02    .4307E+02    .0000E+00    .7356E+02    .7018E+02    .5737E-02
    .1208E+02    .4322E+02    .0000E+00    .7406E+02    .7059E+02    .3942E-02
    .1212E+02    .4337E+02    .0000E+00    .7436E+02    .7084E+02    .2067E-02
    .1217E+02    .4351E+02    .0000E+00    .7447E+02    .7094E+02    .1498E-03
    .1221E+02    .4366E+02    .0000E+00    .7438E+02    .7088E+02   -.1781E-02
    .1225E+02    .4381E+02    .0000E+00    .7408E+02    .7064E+02   -.3685E-02
    .1229E+02    .4396E+02    .0000E+00    .7358E+02    .7026E+02   -.5531E-02
    .1233E+02    .4411E+02    .0000E+00    .7289E+02    .6973E+02   -.7277E-02
    .1237E+02    .4426E+02    .0000E+00    .7201E+02    .6908E+02   -.8892E-02
    .1242E+02    .4441E+02    .0000E+00    .7096E+02    .6830E+02   -.1034E-01
    .1246E+02    .4456E+02    .0000E+00    .6975E+02    .6742E+02   -.1158E-01
    .1250E+02    .4471E+02    .0000E+00    .6841E+02    .6645E+02   -.1258E-01
    .1254E+02    .4486E+02    .0000E+00    .6695E+02    .6540E+02   -.1337E-01
    .1258E+02    .4500E+02    .0000E+00    .6541E+02    .6431E+02   -.1395E-01
    .1262E+02    .4515E+02    .0000E+00    .6379E+02    .6317E+02   -.1430E-01
    .1267E+02    .4530E+02    .0000E+00    .6214E+02    .6202E+02   -.1442E-01
    .1271E+02    .4545E+02    .0000E+00    .6047E+02    .6088E+02   -.1431E-01
    .1275E+02    .4560E+02    .0000E+00    .5883E+02    .5978E+02   -.1396E-01
    .1279E+02    .4575E+02    .0000E+00    .5724E+02    .5871E+02   -.1338E-01
    .1283E+02    .4590E+02    .0000E+00    .5573E+02    .5769E+02   -.1258E-01
    .1287E+02    .4605E+02    .0000E+00    .5434E+02    .5673E+02   -.1156E-01
    .1292E+02    .4620E+02    .0000E+00    .5310E+02    .5585E+02   -.1035E-01
    .1296E+02    .4635E+02    .0000E+00    .5203E+02    .5507E+02   -.8955E-02
    .1300E+02    .4649E+02    .0000E+00    .5116E+02    .5439E+02   -.7405E-02
    .1304E+02    .4664E+02    .0000E+00    .5048E+02    .5385E+02   -.5720E-02
    .1308E+02    .4679E+02    .0000E+00    .4998E+02    .5344E+02   -.3931E-02
    .1312E+02    .4694E+02    .0000E+00    .4968E+02    .5318E+02   -.2061E-02
    .1317E+02    .4709E+02    .0000E+00    .4957E+02    .5308E+02   -.1494E-03
    .1321E+02    .4724E+02    .0000E+00    .4966E+02    .5315E+02    .1776E-02
    .1325E+02    .4739E+02    .0000E+00    .4996E+02    .5338E+02    .3674E-02
    .1329E+02    .4754E+02    .0000E+00    .5046E+02    .5377E+02    .5515E-02
    .1333E+02    .4769E+02    .0000E+00    .5115E+02    .5429E+02    .7255E-02
    .1337E+02    .4784E+02    .0000E+00    .5202E+02    .5495E+02    .8866E-02
    .1342E+02    .4798E+02    .0000E+00    .5307E+02    .5572E+02    .1030E-01
